filename,terrain_class,fe_percent,mg_percent,ti_percent,si_percent,moisture_level,notes
PCAML-C-034_SCI_N_20140112134821_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-034_SCI_N_20140113193709_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-034_SCI_N_20140113193709_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20131224193744_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20131224193744_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20140112134924_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20140112134924_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20140113193811_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-035_SCI_N_20140113193811_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20131224193846_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20131224193846_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20140112135026_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20140112135026_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20140113193914_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-036_SCI_N_20140113193914_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20131224193949_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20131224193949_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20140112135128_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20140112135128_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20140113194016_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-037_SCI_N_20140113194016_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20131224194051_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20131224194051_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20140112135231_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20140112135231_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20140113194118_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-038_SCI_N_20140113194118_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20131224194154_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20131224194154_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20140112135333_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20140112135333_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20140113194221_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-039_SCI_N_20140113194221_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20131224194256_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20131224194256_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20140112135436_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20140112135436_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20140113194323_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-040_SCI_N_20140113194323_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20131224194359_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20131224194359_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20140112135538_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20140112135538_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20140113194426_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-041_SCI_N_20140113194426_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20131224194501_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20131224194501_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20140112135640_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20140112135640_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20140113194528_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-042_SCI_N_20140113194528_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20131224194603_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20131224194603_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20140112135743_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20140112135743_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20140113194630_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-043_SCI_N_20140113194630_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20131224194706_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20131224194706_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20140112135845_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20140112135845_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20140113194733_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-044_SCI_N_20140113194733_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20131224194808_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20131224194808_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20140112135948_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20140112135948_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20140113194835_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-045_SCI_N_20140113194835_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20131224194911_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20131224194911_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20140112140050_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20140112140050_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20140113194938_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-046_SCI_N_20140113194938_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20131224195013_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20131224195013_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20140112140153_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20140112140153_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20140113195040_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-047_SCI_N_20140113195040_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20131224195115_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20131224195115_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20140112140255_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20140112140255_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20140113195143_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-048_SCI_N_20140113195143_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20131224195218_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20131224195218_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20140112140357_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20140112140357_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20140113195245_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-049_SCI_N_20140113195245_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20131224195320_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20131224195320_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20140112140500_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20140112140500_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20140113195347_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-050_SCI_N_20140113195347_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20131224195423_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20131224195423_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20140112140602_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20140112140602_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20140113195450_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-051_SCI_N_20140113195450_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20131224195525_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20131224195525_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20140112140705_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20140112140705_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20140113195552_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-052_SCI_N_20140113195552_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20131224195627_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20131224195627_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20140112140807_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20140112140807_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20140113195655_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-053_SCI_N_20140113195655_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20131224195730_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20131224195730_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20140112140909_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20140112140909_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20140113195757_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-054_SCI_N_20140113195757_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20131224195832_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20131224195832_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20140112141012_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20140112141012_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20140113195859_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-055_SCI_N_20140113195859_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20131224195935_0006_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20131224195935_0006_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20140112141114_0007_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20140112141114_0007_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20140113200002_0008_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-C-056_SCI_N_20140113200002_0008_A_2C.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-001_SCI_N_20131222235117_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-002_SCI_N_20131222235200_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-003_SCI_N_20131222235242_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-004_SCI_N_20131222235324_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-005_SCI_N_20131222235406_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-006_SCI_N_20131222235448_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-007_SCI_N_20131222235530_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-008_SCI_N_20131222235612_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-009_SCI_N_20131222235655_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-010_SCI_N_20131222235737_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-011_SCI_N_20131222235819_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-012_SCI_N_20131222235901_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-013_SCI_N_20131222235943_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-014_SCI_N_20131223000025_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-015_SCI_N_20131223000107_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-016_SCI_N_20131223000150_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-017_SCI_N_20131223000232_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-018_SCI_N_20131223000314_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-019_SCI_N_20131223000356_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-020_SCI_N_20131223000438_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-021_SCI_N_20131223000520_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-022_SCI_N_20131223000602_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-023_SCI_N_20131223000645_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-024_SCI_N_20131223000727_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-025_SCI_N_20131223000809_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-026_SCI_N_20131223000851_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-027_SCI_N_20131223000933_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-028_SCI_N_20131223001015_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-029_SCI_N_20131223001528_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-030_SCI_N_20131223001611_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-031_SCI_N_20131223001653_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-032_SCI_N_20131223001735_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-033_SCI_N_20131223001817_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-034_SCI_N_20131223001859_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-035_SCI_N_20131223001941_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-036_SCI_N_20131223002023_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-037_SCI_N_20131223002106_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-038_SCI_N_20131223002148_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-039_SCI_N_20131223002230_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-040_SCI_N_20131223002312_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-041_SCI_N_20131223002354_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-042_SCI_N_20131223002436_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-043_SCI_N_20131223002518_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-044_SCI_N_20131223002600_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-045_SCI_N_20131223002643_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-046_SCI_N_20131223002725_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-047_SCI_N_20131223002807_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-048_SCI_N_20131223002849_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-049_SCI_N_20131223002931_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-050_SCI_N_20131223003013_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-051_SCI_N_20131223003055_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-052_SCI_N_20131223003138_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-053_SCI_N_20131223003220_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-054_SCI_N_20131223003302_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-055_SCI_N_20131223003344_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-056_SCI_N_20131223003426_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-057_SCI_N_20131223005254_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-058_SCI_N_20131223005336_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-059_SCI_N_20131223005419_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-060_SCI_N_20131223005501_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-061_SCI_N_20131223005543_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-062_SCI_N_20131223005625_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-063_SCI_N_20131223005707_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-064_SCI_N_20131223005749_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-065_SCI_N_20131223005831_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-066_SCI_N_20131223005914_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-067_SCI_N_20131223005956_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-068_SCI_N_20131223010038_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-069_SCI_N_20131223010120_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-070_SCI_N_20131223010202_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-071_SCI_N_20131223010244_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-072_SCI_N_20131223010326_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-073_SCI_N_20131223010408_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-074_SCI_N_20131223010451_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
PCAML-Q-075_SCI_N_20131223010533_0005_A_2A.png,regolith,8.5,4.2,1.3,45.2,none,Synthetic label - replace with real data
